iNaturalist taxon name,iNaturalist taxon ID,Taxon name,Phylum,observationId,Latitude,Longitude,Date observed,Recorded by,Community
Meconema thalassinum,119170,Meconema thalassinum,Arthropoda,iNat:165842243,48.944434,-123.515887,2023-05-27 17:41:00,Libby &amp; Rick Avis,Anthropogenic
Collomia heterophylla,52996,Collomia heterophylla,Tracheophyta,iNat:165843639,48.94976,-123.503825,2023-06-05 19:03:05,Myung Jin (John) Kang,Forests
Lophocampa argentata,84792,Lophocampa argentata,Arthropoda,iNat:165843724,48.949761,-123.504179,2023-06-05 20:17:51,Myung Jin (John) Kang,Forests
Clarkia amoena,61048,Clarkia amoena,Tracheophyta,iNat:165846748,48.938863,-123.500959,2023-06-05 19:23:00,,Marine
Libellula forensis,84369,Libellula forensis,Arthropoda,iNat:165847901,48.948555,-123.501695,2023-06-05 17:38:19,Myung Jin (John) Kang,Anthropogenic
Centaurea cyanus,933404,Centaurea cyanus,Tracheophyta,iNat:165847938,48.939235,-123.501216,2023-06-05 19:23:00,,Woodlands
Nereis vexillosa,81790,Nereis vexillosa,Annelida,iNat:166106332,48.940125,-123.501137,2023-06-07 16:38:54,,Marine
Syngnathus californiensis,117570,Syngnathus californiensis,Chordata,iNat:166107249,48.9402,-123.501113,2023-05-13 18:25:40,,Marine
Ancistrocerus albophaleratus,482636,Ancistrocerus albophaleratus,Arthropoda,iNat:166116550,48.9436,-123.5141,2023-05-27 17:36:00,Libby &amp; Rick Avis,Anthropogenic
Celastrina echo,52484,Celastrina echo,Arthropoda,iNat:166116552,48.9436,-123.5141,2023-05-27 17:47:00,Libby &amp; Rick Avis,Anthropogenic
Polygonia satyrus,56644,Polygonia satyrus,Arthropoda,iNat:166116555,48.9436,-123.5141,2023-05-27 18:08:00,Libby &amp; Rick Avis,Anthropogenic
Malacosoma californica,359294,Malacosoma californica,Arthropoda,iNat:166144670,48.941828,-123.501428,2023-05-27 20:20:00,Libby &amp; Rick Avis,Anthropogenic
Aglaja ocelligera,49842,Aglaja ocelligera,Mollusca,iNat:166601225,48.939974,-123.505421,2023-05-27 21:35:00,,Marine
Pholis laeta,67362,Pholis laeta,Chordata,iNat:166652270,48.939875,-123.505421,2023-05-27 21:39:00,,Marine
Evasterias troschelii,84265,Evasterias troschelii,Echinodermata,iNat:166656774,48.939875,-123.505421,2023-05-27 21:17:00,,Marine
Citharichthys stigmaeus,117542,Citharichthys stigmaeus,Chordata,iNat:166657699,48.939777,-123.505604,2023-05-27 21:33:00,,Marine
Cancer productus,47826,Cancer productus,Arthropoda,iNat:166658153,48.939875,-123.505421,2023-05-27 21:13:00,,Marine
Enophrys bison,117536,Enophrys bison,Chordata,iNat:166671683,48.939669,-123.504513,2023-05-27 21:12:00,Daniella LoScerbo,Marine
Corallorhiza maculata ozettensis,452199,Corallorhiza maculata ozettensis,Tracheophyta,iNat:166733604,48.9456,-123.51048,2023-05-31 00:17:41,,Forests
Lilium columbianum,77744,Lilium columbianum,Tracheophyta,iNat:167313711,48.941753,-123.498081,2023-06-14 03:38:52,,Anthropogenic
Limenitis lorquini,50880,Limenitis lorquini,Arthropoda,iNat:167750982,48.94775,-123.501539,2023-06-05 22:02:31,,Anthropogenic
Actitis macularius,72458,Actitis macularius,Chordata,iNat:167756393,48.9418,-123.5015,2023-05-27 19:31:00,Libby &amp; Rick Avis,Anthropogenic
Gnorimosphaeroma oregonense,123798,Gnorimosphaeroma oregonense,Arthropoda,iNat:167756396,48.9418,-123.5015,2023-05-27 19:33:00,Libby &amp; Rick Avis,Anthropogenic
Pentagramma triangularis,52676,Pentagramma triangularis,Tracheophyta,iNat:167770428,48.944265,-123.517619,2023-05-27 17:01:05,Undiné,Marine
Linnaea borealis,77780,Linnaea borealis,Tracheophyta,iNat:167903081,48.949547,-123.503733,2023-06-05 18:46:17,,Forests
Thamnophis elegans,28398,Thamnophis elegans,Chordata,iNat:168847390,48.944283,-123.511907,2023-05-27 19:25:00,Rory Macklin,Anthropogenic
Erynnis propertius,59187,Erynnis propertius,Arthropoda,iNat:168847404,48.943932,-123.51088,2023-05-27 20:05:00,Rory Macklin,Anthropogenic
Lobaria pulmonaria,48711,Lobaria pulmonaria,Ascomycota,iNat:170070392,48.943392,-123.509483,2023-06-28 22:13:00,,Marine
Pseudacris regilla,24259,Pseudacris regilla,Chordata,iNat:170370030,48.943413,-123.510405,2023-06-29 01:19:20,,Anthropogenic
Gaultheria shallon,48441,Gaultheria shallon,Tracheophyta,iNat:170545087,48.93982,-123.494959,2023-07-01 23:11:13,,Anthropogenic
Elgaria coerulea,32064,Elgaria coerulea,Chordata,iNat:171108839,48.942592,-123.502267,2023-07-04 21:46:02,Christian Adler,Forests
Corallorhiza maculata maculata,80614,Corallorhiza maculata,Tracheophyta,iNat:175259571,48.943542,-123.510789,2023-05-27 17:13:46,,Freshwater
Claytonia sibirica,55767,Claytonia sibirica,Tracheophyta,iNat:175259698,48.943033,-123.513408,2023-05-27 18:46:36,,Anthropogenic
Goodyera oblongifolia,50719,Goodyera oblongifolia,Tracheophyta,iNat:175259757,48.943542,-123.510789,2023-05-27 17:14:40,,Freshwater
Nemophila parviflora,57353,Nemophila parviflora,Tracheophyta,iNat:175259887,48.944975,-123.511886,2023-05-27 18:41:15,,Forests
Apodichthys flavidus,67408,Apodichthys flavidus,Chordata,iNat:177091422,48.939372,-123.502911,2023-08-06 21:30:00,Andrew Simon,Marine
Rhinogobiops nicholsii,132521,Rhinogobiops nicholsii,Chordata,iNat:177091423,48.939372,-123.502911,2023-08-06 21:31:00,Andrew Simon,Marine
Cymatogaster aggregata,98855,Cymatogaster aggregata,Chordata,iNat:177091424,48.939372,-123.502911,2023-08-06 21:34:00,Andrew Simon,Marine
Embiotoca lateralis,117555,Embiotoca lateralis,Chordata,iNat:177091429,48.939372,-123.502911,2023-08-06 21:34:00,Andrew Simon,Marine
Pugettia producta,49723,Pugettia producta,Arthropoda,iNat:177091430,48.939372,-123.502911,2023-08-06 21:42:00,Andrew Simon,Marine
Nereocystis luetkeana,120499,Nereocystis luetkeana,Ochrophyta,iNat:177091431,48.939372,-123.502911,2023-08-06 21:42:00,Andrew Simon,Marine
Dermasterias imbricata,63382,Dermasterias imbricata,Echinodermata,iNat:177091433,48.939372,-123.502911,2023-08-06 21:47:00,Andrew Simon,Marine
Rhinogobiops nicholsii,132521,Rhinogobiops nicholsii,Chordata,iNat:177091435,48.939372,-123.502911,2023-08-06 21:48:00,Andrew Simon,Marine
Brachyistius frenatus,117553,Brachyistius frenatus,Chordata,iNat:177091436,48.939372,-123.502911,2023-08-06 21:49:00,Andrew Simon,Marine
Nereocystis luetkeana,120499,Nereocystis luetkeana,Ochrophyta,iNat:177091445,48.939372,-123.502911,2023-08-06 21:50:00,Andrew Simon,Marine
Hexagrammos stelleri,186849,Hexagrammos stelleri,Chordata,iNat:177091449,48.939372,-123.502911,2023-08-06 21:51:00,Andrew Simon,Marine
Pugettia producta,49723,Pugettia producta,Arthropoda,iNat:177091450,48.939302,-123.503372,2023-08-06 21:53:00,Andrew Simon,Marine
Nereocystis luetkeana,120499,Nereocystis luetkeana,Ochrophyta,iNat:177091451,48.939302,-123.503372,2023-08-06 21:53:00,Andrew Simon,Marine
Mesocentrotus franciscanus,992313,Mesocentrotus franciscanus,Echinodermata,iNat:177091452,48.939302,-123.503372,2023-08-06 22:00:00,Andrew Simon,Marine
Pisaster ochraceus,49699,Pisaster ochraceus,Echinodermata,iNat:177091457,48.939302,-123.503372,2023-08-06 22:02:00,Andrew Simon,Marine
Phanerodon vacca,1316654,Phanerodon vacca,Chordata,iNat:177091459,48.939302,-123.503372,2023-08-06 22:05:00,Andrew Simon,Marine
Pugettia producta,49723,Pugettia producta,Arthropoda,iNat:177091462,48.939302,-123.503372,2023-08-06 22:06:00,Andrew Simon,Marine
Cymatogaster aggregata,98855,Cymatogaster aggregata,Chordata,iNat:177091464,48.939302,-123.503372,2023-08-06 22:08:00,Andrew Simon,Marine
Hexagrammos decagrammus,68596,Hexagrammos decagrammus,Chordata,iNat:177091471,48.939302,-123.503372,2023-08-06 22:09:00,Andrew Simon,Marine
Cancer productus,47826,Cancer productus,Arthropoda,iNat:177091473,48.939302,-123.503372,2023-08-06 22:13:00,Andrew Simon,Marine
Doris montereyensis,47469,Doris montereyensis,Mollusca,iNat:177091479,48.940449,-123.502685,2023-08-06 22:15:00,Andrew Simon,Marine
Phacellophora camtschatica,52966,Phacellophora camtschatica,Cnidaria,iNat:177091480,48.940689,-123.502501,2023-08-06 22:16:00,Andrew Simon,Marine
Pisaster brevispinus,49539,Pisaster brevispinus,Echinodermata,iNat:177091481,48.941082,-123.503131,2023-08-06 22:20:00,Andrew Simon,Marine
Phacellophora camtschatica,52966,Phacellophora camtschatica,Cnidaria,iNat:177091486,48.940329,-123.501849,2023-08-06 22:29:00,Andrew Simon,Marine
Phacellophora camtschatica,52966,Phacellophora camtschatica,Cnidaria,iNat:177182735,48.939899,-123.501379,2023-08-06 21:56:06,Kendall McLaughlin,Marine
Cathartes aura,4756,Cathartes aura,Chordata,Hunterston:0,48.942342,-123.511926,2010-05-22,,Woodlands
Bellis perennis,55563,Bellis perennis,Tracheophyta,Hunterston:1,48.944717,-123.513116,2010-05-22,,Anthropogenic
Bovista plumbea,118132,Bovista plumbea,Basidiomycota,Hunterston:2,48.944717,-123.513116,2010-05-22,,Anthropogenic
Branta canadensis,7089,Branta canadensis,Chordata,Hunterston:3,48.944717,-123.513116,2010-05-22,,Anthropogenic
Bromus tectorum,58369,Bromus tectorum,Tracheophyta,Hunterston:4,48.944717,-123.513116,2010-05-22,,Anthropogenic
Capsella bursa-pastoris,56121,Capsella bursa-pastoris,Tracheophyta,Hunterston:5,48.944717,-123.513116,2010-05-22,,Anthropogenic
Celastrina echo,52484,Celastrina echo,Arthropoda,Hunterston:6,48.944717,-123.513116,2010-05-22,,Anthropogenic
Cerastium,50853,Cerastium sp.,Tracheophyta,Hunterston:7,48.944717,-123.513116,2010-05-22,,Anthropogenic
Cirsium vulgare,52989,Cirsium vulgare,Tracheophyta,Hunterston:8,48.944717,-123.513116,2010-05-22,,Anthropogenic
Dactylis glomerata,52720,Dactylis glomerata,Tracheophyta,Hunterston:9,48.944717,-123.513116,2010-05-22,,Anthropogenic
Dryocopus pileatus,17855,Dryocopus pileatus,Chordata,Hunterston:10,48.944717,-123.513116,2010-05-22,,Anthropogenic
Eleocharis palustris,76782,Eleocharis palustris,Tracheophyta,Hunterston:11,48.944717,-123.513116,2010-05-22,,Anthropogenic
Geranium dissectum,53075,Geranium dissectum,Tracheophyta,Hunterston:12,48.944717,-123.513116,2010-05-22,,Anthropogenic
Geranium robertianum,55925,Geranium robertianum,Tracheophyta,Hunterston:13,48.944717,-123.513116,2010-05-22,,Anthropogenic
Haemorhous mexicanus,199840,Haemorhous mexicanus,Chordata,Hunterston:14,48.944717,-123.513116,2010-05-22,,Anthropogenic
Holcus lanatus,52793,Holcus lanatus,Tracheophyta,Hunterston:15,48.944717,-123.513116,2010-05-22,,Anthropogenic
Hypochaeris,51900,Hypochaeris,Tracheophyta,Hunterston:16,48.944717,-123.513116,2010-05-22,,Anthropogenic
Lysimachia arvensis,791928,Lysimachia arvensis,Tracheophyta,Hunterston:17,48.944717,-123.513116,2010-05-22,,Anthropogenic
Malva neglecta,77952,Malva neglecta,Tracheophyta,Hunterston:18,48.944717,-123.513116,2010-05-22,,Anthropogenic
Marasmius oreades,118240,Marasmius oreades,Basidiomycota,Hunterston:19,48.944717,-123.513116,2010-05-22,,Anthropogenic
Melospiza melodia,9100,Melospiza melodia,Chordata,Hunterston:20,48.944717,-123.513116,2010-05-22,,Anthropogenic
Molothrus ater,10373,Molothrus ater,Chordata,Hunterston:21,48.944717,-123.513116,2010-05-22,,Anthropogenic
Mycelis muralis,48543,Mycelis muralis,Tracheophyta,Hunterston:22,48.944717,-123.513116,2010-05-22,,Anthropogenic
Poa annua,52808,Poa annua,Tracheophyta,Hunterston:23,48.944717,-123.513116,2010-05-22,,Anthropogenic
Poa pratensis,60307,Poa pratensis,Tracheophyta,Hunterston:24,48.944717,-123.513116,2010-05-22,,Anthropogenic
Pseudacris regilla,24259,Pseudacris regilla,Chordata,Hunterston:25,48.944717,-123.513116,2010-05-22,,Anthropogenic
Rana aurora,25545,Rana aurora,Chordata,Hunterston:26,48.944717,-123.513116,2010-05-22,,Anthropogenic
Ranunculus occidentalis,68057,Ranunculus occidentalis,Tracheophyta,Hunterston:27,48.944717,-123.513116,2010-05-22,,Anthropogenic
Rorippa,54677,Rorippa sp.,Tracheophyta,Hunterston:28,48.944717,-123.513116,2010-05-22,,Anthropogenic
Sedum spathulifolium,58886,Sedum spathulifolium,Tracheophyta,Hunterston:29,48.944717,-123.513116,2010-05-22,,Anthropogenic
Selasphorus rufus,6363,Selasphorus rufus,Chordata,Hunterston:30,48.944717,-123.513116,2010-05-22,,Anthropogenic
Sonchus oleraceus,53294,Sonchus oleraceus,Tracheophyta,Hunterston:31,48.944717,-123.513116,2010-05-22,,Anthropogenic
Sphyrapicus ruber,18464,Sphyrapicus ruber,Chordata,Hunterston:32,48.944717,-123.513116,2010-05-22,,Anthropogenic
Spinus pinus,145304,Spinus pinus,Chordata,Hunterston:33,48.944717,-123.513116,2010-05-22,,Anthropogenic
Spinus tristis,145310,Spinus tristis,Chordata,Hunterston:34,48.944717,-123.513116,2010-05-22,,Anthropogenic
Spizella passerina,9135,Spizella passerina,Chordata,Hunterston:35,48.944717,-123.513116,2010-05-22,,Anthropogenic
Struthiopteris spicant,774894,Struthiopteris spicant,Tracheophyta,Hunterston:36,48.944717,-123.513116,2010-05-22,,Anthropogenic
Syrphidae,49995,Syrphidae,Arthropoda,Hunterston:37,48.944717,-123.513116,2010-05-22,,Anthropogenic
Tachycineta thalassina,11931,Tachycineta thalassina,Chordata,Hunterston:38,48.944717,-123.513116,2010-05-22,,Anthropogenic
Thlaspi arvense,79358,Thlaspi arvense,Tracheophyta,Hunterston:39,48.944717,-123.513116,2010-05-22,,Anthropogenic
Trifolium repens,55745,Trifolium repens,Tracheophyta,Hunterston:40,48.944717,-123.513116,2010-05-22,,Anthropogenic
Turdus migratorius,12727,Turdus migratorius,Chordata,Hunterston:41,48.944717,-123.513116,2010-05-22,,Anthropogenic
Veronica beccabunga,54333,Veronica beccabunga,Tracheophyta,Hunterston:42,48.944717,-123.513116,2010-05-22,,Anthropogenic
Veronica serpyllifolia,55749,Veronica serpyllifolia,Tracheophyta,Hunterston:43,48.944717,-123.513116,2010-05-22,,Anthropogenic
Viola adunca,53328,Viola adunca,Tracheophyta,Hunterston:44,48.944717,-123.513116,2010-05-22,,Anthropogenic
Vireo huttoni,17375,Vireo huttoni,Chordata,Hunterston:45,48.944717,-123.513116,2010-05-22,,Anthropogenic
Zonotrichia leucophrys,9176,Zonotrichia leucophrys,Chordata,Hunterston:46,48.944717,-123.513116,2010-05-22,,Anthropogenic
Achillea millefolium,52821,Achillea millefolium,Tracheophyta,Hunterston:47,48.942487,-123.512044,2010-05-22,,Woodlands
Agoseris,52829,Agoseris sp.,Tracheophyta,Hunterston:48,48.942487,-123.512044,2010-05-22,,Woodlands
Aira praecox,61058,Aira praecox,Tracheophyta,Hunterston:49,48.942487,-123.512044,2010-05-22,,Woodlands
Allium cernuum,116364,Allium cernuum,Tracheophyta,Hunterston:50,48.942487,-123.512044,2010-05-22,,Woodlands
Amanita pantherina,48418,Amanita pantherina,Basidiomycota,Hunterston:51,48.942487,-123.512044,2010-05-22,,Woodlands
Amsinckia,49140,Amsinckia sp.,Tracheophyta,Hunterston:52,48.942487,-123.512044,2010-05-22,,Woodlands
Anthocharis julia flora,900263,Anthocharis julia flora,Arthropoda,Hunterston:53,48.942487,-123.512044,2010-05-22,,Woodlands
Anthoxanthum odoratum,75475,Anthoxanthum odoratum,Tracheophyta,Hunterston:54,48.942487,-123.512044,2010-05-22,,Woodlands
Aphyllon purpureum,739040,Aphyllon purpureum,Tracheophyta,Hunterston:55,48.942487,-123.512044,2010-05-22,,Woodlands
Asparagus,60271,Asparagus,Tracheophyta,Hunterston:56,48.942487,-123.512044,2010-05-22,,Woodlands
Berberis nervosa,75756,Berberis nervosa,Tracheophyta,Hunterston:57,48.942487,-123.512044,2010-05-22,,Woodlands
Camassia,62219,Camassia,Tracheophyta,Hunterston:58,48.942487,-123.512044,2010-05-22,,Woodlands
Cardamine oligosperma,52981,Cardamine oligosperma,Tracheophyta,Hunterston:59,48.942487,-123.512044,2010-05-22,,Woodlands
Castilleja hispida,128204,Castilleja hispida,Tracheophyta,Hunterston:60,48.942487,-123.512044,2010-05-22,,Woodlands
Castilleja miniata,76148,Castilleja miniata,Tracheophyta,Hunterston:61,48.942487,-123.512044,2010-05-22,,Woodlands
Cerastium arvense,50851,Cerastium arvense,Tracheophyta,Hunterston:62,48.942487,-123.512044,2010-05-22,,Woodlands
Cerastium,50853,Cerastium sp.,Tracheophyta,Hunterston:63,48.942487,-123.512044,2010-05-22,,Woodlands
Certhia americana,7458,Certhia americana,Chordata,Hunterston:64,48.942487,-123.512044,2010-05-22,,Woodlands
Claytonia perfoliata,52994,Claytonia perfoliata,Tracheophyta,Hunterston:65,48.942487,-123.512044,2010-05-22,,Woodlands
Clinopodium douglasii,53203,Clinopodium douglasii,Tracheophyta,Hunterston:66,48.942487,-123.512044,2010-05-22,,Woodlands
Cynosurus echinatus,47695,Cynosurus echinatus,Tracheophyta,Hunterston:67,48.942487,-123.512044,2010-05-22,,Woodlands
Cytisus scoparius,48538,Cytisus scoparius,Tracheophyta,Hunterston:68,48.942487,-123.512044,2010-05-22,,Woodlands
Danthonia intermedia,76604,Danthonia intermedia,Tracheophyta,Hunterston:69,48.942487,-123.512044,2010-05-22,,Woodlands
Delphinium menziesii,153479,Delphinium menziesii,Tracheophyta,Hunterston:70,48.942487,-123.512044,2010-05-22,,Woodlands
Elymus glaucus,52791,Elymus glaucus,Tracheophyta,Hunterston:71,48.942487,-123.512044,2010-05-22,,Woodlands
Epilobium,52972,Epilobium sp.,Tracheophyta,Hunterston:72,48.942487,-123.512044,2010-05-22,,Woodlands
Erodium,47688,Erodium,Tracheophyta,Hunterston:73,48.942487,-123.512044,2010-05-22,,Woodlands
Erynnis propertius,59187,Erynnis propertius,Arthropoda,Hunterston:74,48.942487,-123.512044,2010-05-22,,Woodlands
Erythranthe alsinoides,771843,Erythranthe alsinoides,Tracheophyta,Hunterston:75,48.942487,-123.512044,2010-05-22,,Woodlands
Festuca,57170,Festuca sp.,Tracheophyta,Hunterston:76,48.942487,-123.512044,2010-05-22,,Woodlands
Fritillaria affinis,50618,Fritillaria affinis,Tracheophyta,Hunterston:77,48.942487,-123.512044,2010-05-22,,Woodlands
Goodyera oblongifolia,50719,Goodyera oblongifolia,Tracheophyta,Hunterston:78,48.942487,-123.512044,2010-05-22,,Woodlands
Grindelia,55365,Grindelia,Tracheophyta,Hunterston:79,48.942487,-123.512044,2010-05-22,,Woodlands
Haliaeetus leucocephalus,5305,Haliaeetus leucocephalus,Chordata,Hunterston:80,48.942487,-123.512044,2010-05-22,,Woodlands
Hieracium albiflorum,63937,Hieracium albiflorum,Tracheophyta,Hunterston:81,48.942487,-123.512044,2010-05-22,,Woodlands
Jacobaea vulgaris,62498,Jacobaea vulgaris,Tracheophyta,Hunterston:82,48.942487,-123.512044,2010-05-22,,Woodlands
Junco hyemalis,10094,Junco hyemalis,Chordata,Hunterston:83,48.942487,-123.512044,2010-05-22,,Woodlands
Lathyrus latifolius,61009,Lathyrus latifolius,Tracheophyta,Hunterston:84,48.942487,-123.512044,2010-05-22,,Woodlands
Lathyrus nevadensis,77640,Lathyrus nevadensis,Tracheophyta,Hunterston:85,48.942487,-123.512044,2010-05-22,,Woodlands
Leiothlypis celata,979757,Leiothlypis celata,Chordata,Hunterston:86,48.942487,-123.512044,2010-05-22,,Woodlands
Lonicera ciliosa,77832,Lonicera ciliosa,Tracheophyta,Hunterston:87,48.942487,-123.512044,2010-05-22,,Woodlands
Lophocampa argentata,84792,Lophocampa argentata,Arthropoda,Hunterston:88,48.942487,-123.512044,2010-05-22,,Woodlands
Luzula multiflora,164948,Luzula multiflora,Tracheophyta,Hunterston:89,48.942487,-123.512044,2010-05-22,,Woodlands
Lysichiton americanus,48537,Lysichiton americanus,Tracheophyta,Hunterston:90,48.942487,-123.512044,2010-05-22,,Woodlands
Montia parvifolia,78123,Montia parvifolia,Tracheophyta,Hunterston:91,48.942487,-123.512044,2010-05-22,,Woodlands
Myosotis laxa,78150,Myosotis laxa,Tracheophyta,Hunterston:92,48.942487,-123.512044,2010-05-22,,Woodlands
Paxistima myrsinites,63893,Paxistima myrsinites,Tracheophyta,Hunterston:93,48.942487,-123.512044,2010-05-22,,Woodlands
Pentagramma triangularis,52676,Pentagramma triangularis,Tracheophyta,Hunterston:94,48.942487,-123.512044,2010-05-22,,Woodlands
Pipilo maculatus,9420,Pipilo maculatus,Chordata,Hunterston:95,48.942487,-123.512044,2010-05-22,,Woodlands
Plantago lanceolata,53178,Plantago lanceolata,Tracheophyta,Hunterston:96,48.942487,-123.512044,2010-05-22,,Woodlands
Platanthera,1469860,Platanthera sp.,Tracheophyta,Hunterston:97,48.942487,-123.512044,2010-05-22,,Woodlands
Poecile rufescens,144820,Poecile rufescens,Chordata,Hunterston:98,48.942487,-123.512044,2010-05-22,,Woodlands
Polypodium glycyrrhiza,55104,Polypodium glycyrrhiza,Tracheophyta,Hunterston:99,48.942487,-123.512044,2010-05-22,,Woodlands
Rosa gymnocarpa,53441,Rosa gymnocarpa,Tracheophyta,Hunterston:100,48.942487,-123.512044,2010-05-22,,Woodlands
Rosa nutkana,78883,Rosa nutkana,Tracheophyta,Hunterston:101,48.942487,-123.512044,2010-05-22,,Woodlands
Rubus bifrons,168025,Rubus bifrons,Tracheophyta,Hunterston:102,48.942487,-123.512044,2010-05-22,,Woodlands
Rubus parviflorus,51646,Rubus parviflorus,Tracheophyta,Hunterston:103,48.942487,-123.512044,2010-05-22,,Woodlands
Rumex acetosella,53195,Rumex acetosella,Tracheophyta,Hunterston:104,48.942487,-123.512044,2010-05-22,,Woodlands
Salicornia depressa,78930,Salicornia virginica,Tracheophyta,Hunterston:105,48.942487,-123.512044,2010-05-22,,Woodlands
Sambucus racemosa,57824,Sambucus racemosa,Tracheophyta,Hunterston:106,48.942487,-123.512044,2010-05-22,,Woodlands
Selaginella wallacei,63875,Selaginella wallacei,Tracheophyta,Hunterston:107,48.942487,-123.512044,2010-05-22,,Woodlands
Selasphorus rufus,6363,Selasphorus rufus,Chordata,Hunterston:108,48.942487,-123.512044,2010-05-22,,Woodlands
